purchases,balance,credit_limit,payments,tenure,oneoff_purchases,installments_purchases,cash_advance,prc_full_payment,cash_advance_frequency,cash_advance_trx,purchases_trx,minimum_payments,balance_frequency,oneoff_purchases_frequency,purchases_installments_frequency,default
2118.42,2320.107011,5000.0,922.698832,9,2118.42,0.0,3285.570621,0.0,0.555556,14,14,1312.069434,0.888889,0.222222,0.0,1
2014.84,106.45347,3000.0,2139.733072,12,874.84,1140.0,0.0,1.0,0.0,0,24,138.434369,0.818182,0.416667,0.166667,0
0.0,281.112517,1000.0,631.473289,12,0.0,0.0,295.616931,0.0,0.166667,3,0,219.966022,0.727273,0.0,0.0,0
2075.13,324.055174,1500.0,1653.941553,12,1100.0,975.13,0.0,0.25,0.0,0,48,305.331243,1.0,0.083333,1.0,0
387.7,617.999607,1200.0,1723.350971,12,250.0,137.7,684.8408,0.166667,0.083333,1,13,332.043275,1.0,0.166667,0.75,0
1057.0,2076.211673,2500.0,696.769705,12,0.0,1057.0,0.0,0.0,0.0,0,8,711.321984,1.0,0.0,0.333333,1
114.0,63.078242,3000.0,184.582486,12,0.0,114.0,0.0,0.0,0.0,0,3,136.782541,1.0,0.0,0.25,0
0.0,0.14446,7000.0,186.434257,10,0.0,0.0,97.038129,0.0,0.2,2,0,18.249813,0.1,0.0,0.0,0
0.0,1012.841277,1500.0,2531.648689,12,0.0,0.0,790.832609,0.0,0.333333,11,0,447.811073,0.818182,0.0,0.0,0
53.09,6.526735,1000.0,309.515966,12,53.09,0.0,0.0,0.0,0.0,0,1,86.885269,0.181818,0.083333,0.0,0
41.4,83.258534,2700.0,157.225241,12,11.9,29.5,0.0,0.0,0.0,0,3,163.317598,1.0,0.083333,0.166667,1
45.65,852.530387,1200.0,387.594772,12,45.65,0.0,0.0,0.0,0.0,0,1,231.564246,1.0,0.083333,0.0,0
3127.98,304.249156,6000.0,3489.90364,12,0.0,3127.98,0.0,0.714286,0.0,0,10,3240.48429,0.909091,0.0,0.833333,0
159.44,16.004225,2700.0,276.112744,12,0.0,159.44,0.0,0.285714,0.0,0,11,141.915829,0.636364,0.0,0.583333,0
0.0,1087.784698,1500.0,3093.888643,12,0.0,0.0,1562.703953,0.166667,0.166667,2,0,298.011965,1.0,0.0,0.0,0
1771.6,3255.151368,9000.0,4619.793197,12,251.0,1520.6,1279.568823,0.0,0.25,6,15,853.911515,1.0,0.166667,0.75,0
211.87,69.336196,1400.0,435.005491,12,211.87,0.0,0.0,0.0,0.0,0,1,133.988377,0.545455,0.083333,0.0,0
0.0,1433.404387,2000.0,993.072444,12,0.0,0.0,1190.745349,0.0,0.25,4,0,388.124821,1.0,0.0,0.0,0
472.51,3278.506664,7000.0,1304.846205,8,216.49,256.02,6548.948805,0.0,0.25,8,9,1296.586971,0.625,0.125,0.375,0
423.23,68.624743,1000.0,458.251229,9,243.23,180.0,0.0,0.5,0.0,0,10,107.879849,1.0,0.111111,0.888889,0
880.22,1562.60448,2500.0,459.441845,12,816.88,63.34,0.0,0.0,0.0,0,8,4257.948127,1.0,0.083333,0.333333,1
0.0,412.592491,2500.0,3935.004997,12,0.0,0.0,1852.218171,0.0,0.25,3,0,394.904628,0.545455,0.0,0.0,0
208.0,428.598828,1200.0,975.191714,12,208.0,0.0,164.032453,0.0,0.333333,6,4,193.993752,1.0,0.25,0.0,0
2090.21,2071.951442,2500.0,1326.995454,12,0.0,2090.21,0.0,0.0,0.0,0,80,556.63142,1.0,0.0,1.0,0
0.0,973.560975,1700.0,1789.46975,11,0.0,0.0,2061.53302,0.090909,0.818182,21,0,533.405391,1.0,0.0,0.0,0
0.0,624.633263,1000.0,330.064555,12,0.0,0.0,950.85274,0.0,0.25,8,0,289.686899,0.818182,0.0,0.0,0
1.0,965.88461,1200.0,751.960548,12,1.0,0.0,561.024098,0.0,0.166667,2,1,261.891219,1.0,0.083333,0.0,0
471.64,82.568778,1200.0,554.168419,12,0.0,471.64,0.0,0.333333,0.0,0,23,214.877676,1.0,0.0,0.916667,0
326.74,383.370294,600.0,525.776492,12,326.74,0.0,0.0,0.0,0.0,0,3,199.590057,1.0,0.25,0.0,0
1478.93,793.855972,1200.0,723.959807,12,1478.93,0.0,0.0,0.0,0.0,0,10,474.254444,1.0,0.333333,0.0,0
1319.04,51.199057,3500.0,1324.448655,12,1319.04,0.0,0.0,0.875,0.0,0,18,126.403394,1.0,1.0,0.0,0
0.0,1488.628126,3000.0,1968.413322,11,0.0,0.0,2909.050462,0.090909,0.363636,24,0,439.164743,1.0,0.0,0.0,0
720.11,92.596405,1700.0,535.430352,12,720.11,0.0,0.0,0.222222,0.0,0,16,193.498368,1.0,0.583333,0.0,0
0.0,382.63138,1200.0,566.605747,11,0.0,0.0,748.78028,0.0,0.090909,1,0,196.904622,1.0,0.0,0.0,0
960.09,402.814647,500.0,1127.28667,12,91.8,868.29,373.408367,0.083333,0.083333,5,59,366.395498,1.0,0.083333,1.0,0
0.0,1271.172501,4000.0,2099.387435,11,0.0,0.0,1865.939841,0.0,0.090909,1,0,366.383649,0.909091,0.0,0.0,0
1007.45,124.743322,2500.0,1616.540779,12,0.0,1007.45,0.0,1.0,0.0,0,14,146.493501,0.636364,0.0,0.583333,0
340.0,1060.039731,2500.0,261.761454,12,49.0,291.0,0.0,0.0,0.0,0,7,243.685673,1.0,0.083333,0.416667,0
1098.82,90.084324,3000.0,1307.140981,12,1098.82,0.0,181.725242,0.428571,0.083333,1,13,141.008201,1.0,0.583333,0.0,0
0.0,85.851188,600.0,1528.015928,12,0.0,0.0,499.092982,0.285714,0.083333,1,0,146.913099,0.636364,0.0,0.0,0
320.0,2115.602918,3000.0,1260.004919,12,0.0,320.0,2033.14898,0.0,0.5,17,10,754.052041,1.0,0.0,0.75,0
2281.57,193.213122,3000.0,1782.059904,12,905.6,1375.97,0.0,0.909091,0.0,0,45,183.782329,1.0,0.916667,0.916667,0
906.78,82.98006,3000.0,780.205026,12,0.0,906.78,0.0,0.818182,0.0,0,25,152.745483,1.0,0.0,1.0,0
2020.0,991.773081,3400.0,1817.827772,12,2020.0,0.0,600.188405,0.0,0.333333,4,4,322.297689,1.0,0.25,0.0,0
0.0,5482.204366,9000.0,1343.176056,12,0.0,0.0,4948.907169,0.0,0.5,15,0,1666.085318,1.0,0.0,0.0,1
64.82,1016.496072,1200.0,74.543258,7,64.82,0.0,994.182547,0.0,0.285714,8,1,289.569906,1.0,0.142857,0.0,1
1222.98,205.127197,3000.0,1144.83486,7,1222.98,0.0,0.0,0.0,0.0,0,5,121.334941,0.571429,0.428571,0.0,0
2763.84,1450.599152,2000.0,343.918862,7,1434.43,1329.41,0.0,0.0,0.0,0,98,1339.665316,1.0,0.714286,0.857143,1
1839.0,1405.988009,1800.0,3603.302652,12,256.0,1583.0,1684.658063,0.0,0.25,4,27,1249.17396,1.0,0.166667,1.0,0
272.28,424.968492,1700.0,64.658608,12,0.0,272.28,0.0,0.0,0.0,0,24,745.781019,1.0,0.0,1.0,1
45.65,74.4309,2500.0,0.0,12,45.65,0.0,0.0,0.0,0.0,0,1,0.0,1.0,0.083333,0.0,0
390.05,24.818476,1000.0,423.338628,12,44.9,345.15,0.0,0.272727,0.0,0,11,117.838976,0.909091,0.083333,0.75,0
0.0,1109.876538,1200.0,476.97564,12,0.0,0.0,645.643747,0.0,0.25,7,0,305.129524,1.0,0.0,0.0,0
298.49,679.421923,1000.0,456.143495,12,298.49,0.0,152.65779,0.0,0.083333,1,4,216.036561,1.0,0.083333,0.0,0
958.93,270.135147,1900.0,2063.470552,12,752.9,206.03,0.0,0.0,0.0,0,26,216.497693,0.909091,0.166667,0.666667,0
2098.56,256.02662,3000.0,1909.534262,11,1798.3,300.26,0.0,0.25,0.0,0,22,155.695781,0.909091,0.909091,0.272727,0
329.96,794.661653,2000.0,703.606,12,329.96,0.0,0.0,0.0,0.0,0,1,166.000398,1.0,0.083333,0.0,0
0.0,1644.123638,2500.0,333.114672,12,0.0,0.0,830.132133,0.0,0.166667,3,0,352.392567,1.0,0.0,0.0,1
173.02,28.80071,1000.0,229.503322,12,0.0,173.02,0.0,0.272727,0.0,0,6,133.44239,0.727273,0.0,0.5,0
785.4,976.390024,3500.0,820.342892,12,785.4,0.0,347.15722,0.0,0.25,3,6,251.963424,1.0,0.333333,0.0,0
710.03,1005.660131,1500.0,5679.950642,12,710.03,0.0,5001.078448,0.25,0.916667,40,8,234.569274,1.0,0.416667,0.0,0
425.18,700.723718,3000.0,148.581846,12,0.0,425.18,0.0,0.0,0.0,0,29,214.200975,1.0,0.0,1.0,1
670.0,8.27913,2500.0,703.772949,12,0.0,670.0,0.0,0.090909,0.0,0,16,43.259694,0.454545,0.0,1.0,0
267.75,1373.700066,1500.0,446.146419,12,0.0,267.75,38.898599,0.0,0.166667,2,9,692.725571,1.0,0.0,0.666667,1
670.65,215.475718,3000.0,366.634123,12,300.0,370.65,0.0,0.3,0.0,0,18,185.037922,1.0,0.083333,0.916667,0
3224.34,108.857699,1500.0,2752.565833,12,3224.34,0.0,0.0,1.0,0.0,0,39,123.696831,1.0,1.0,0.0,0
54.45,7.215615,2000.0,160.130111,12,54.45,0.0,0.0,0.0,0.0,0,1,205.168209,0.272727,0.083333,0.0,1
616.0,1736.930299,1900.0,803.881382,12,0.0,616.0,0.0,0.0,0.0,0,11,644.158808,1.0,0.0,0.916667,0
3520.0,242.53001,650.0,3814.912997,12,0.0,3520.0,0.0,0.333333,0.0,0,11,3236.66486,1.0,0.0,0.916667,0
800.0,1372.083399,1200.0,1190.700111,12,0.0,800.0,0.0,0.0,0.0,0,10,2461.558168,1.0,0.0,0.833333,1
5154.75,6388.820712,9500.0,6436.518476,12,1622.06,3532.69,0.0,0.0,0.0,0,115,1823.789613,1.0,0.5,1.0,0
2870.83,254.94701,7500.0,2461.126057,11,2655.15,215.68,0.0,0.9,0.0,0,54,194.290114,1.0,0.818182,0.727273,0
120.88,15.813502,5000.0,258.872386,12,0.0,120.88,0.0,0.5,0.0,0,5,128.94568,0.636364,0.0,0.416667,0
2321.87,77.383767,1900.0,2071.265301,12,1212.87,1109.0,0.0,0.363636,0.0,0,22,88.997719,0.636364,0.166667,0.583333,0
345.0,849.030358,1200.0,1465.044906,12,0.0,345.0,101.511988,0.083333,0.083333,1,24,268.949636,1.0,0.0,0.666667,0
91.23,525.17417,4000.0,154.939835,12,48.9,42.33,0.0,0.0,0.0,0,4,233.341617,1.0,0.083333,0.25,1
172.41,510.953138,1200.0,959.003305,12,172.41,0.0,0.0,0.0,0.0,0,4,242.770679,1.0,0.083333,0.0,0
0.0,486.17036,1500.0,2945.61949,12,0.0,0.0,1494.441569,0.181818,0.083333,1,0,120.041669,0.545455,0.0,0.0,0
4983.93,2291.684027,6500.0,1149.746347,12,4065.93,918.0,0.0,0.0,0.0,0,33,624.917306,1.0,0.75,0.583333,0
529.7,145.722404,800.0,363.368053,12,240.2,289.5,38.259988,0.0,0.083333,1,26,188.105787,1.0,0.333333,1.0,0
2016.14,286.814503,1200.0,1525.089652,12,1602.14,414.0,0.0,0.0,0.0,0,14,191.602655,1.0,0.416667,0.333333,0
185.25,22.455964,1000.0,371.216038,12,0.0,185.25,0.0,1.0,0.0,0,3,163.465952,0.272727,0.0,0.166667,0
0.0,1108.987965,1500.0,1690.172114,12,0.0,0.0,75.070968,0.083333,0.083333,1,0,283.054152,1.0,0.0,0.0,0
1251.26,109.473217,2700.0,958.931815,12,635.79,615.47,0.0,0.25,0.0,0,19,187.560093,1.0,0.25,0.666667,0
2613.65,233.092662,6000.0,2255.232796,12,945.45,1668.2,0.0,0.666667,0.0,0,39,427.743632,1.0,0.333333,1.0,0
0.0,2112.63873,3500.0,540.088813,12,0.0,0.0,584.940187,0.0,0.25,5,0,746.131674,1.0,0.0,0.0,1
343.82,1.097736,4000.0,169.895641,12,0.0,343.82,169.355104,0.0,0.083333,1,10,9.801394,0.272727,0.0,0.833333,0
484.04,874.905296,1000.0,873.429792,12,0.0,484.04,0.0,0.0,0.0,0,12,194.064343,1.0,0.0,1.0,0
0.0,844.022439,2500.0,535.604592,12,0.0,0.0,1125.228876,0.0,0.166667,3,0,237.229776,1.0,0.0,0.0,0
697.57,87.034432,3200.0,811.903413,12,0.0,697.57,0.0,0.454545,0.0,0,15,112.569353,0.636364,0.0,0.416667,0
542.51,377.56851,1000.0,567.687367,12,542.51,0.0,0.0,0.0,0.0,0,9,175.936604,1.0,0.5,0.0,0
0.0,2929.582949,3000.0,1153.353618,10,0.0,0.0,1319.276782,0.0,0.4,11,0,3422.988223,1.0,0.0,0.0,1
1591.37,1101.792789,3000.0,699.75547,12,1591.37,0.0,447.953652,0.0,0.166667,2,10,228.555892,1.0,0.666667,0.0,0
1344.85,623.583624,2200.0,1374.213771,12,1099.72,245.13,0.0,0.083333,0.0,0,21,304.225119,1.0,0.5,0.333333,0
0.0,5.109352,1000.0,77.984721,12,0.0,0.0,78.990599,0.1,0.083333,1,0,14.840576,0.181818,0.0,0.0,0
0.0,2696.052766,3000.0,815.306343,12,0.0,0.0,3100.942646,0.0,0.75,15,0,1011.866344,1.0,0.0,0.0,1
45.65,1592.102979,5000.0,529.542832,12,45.65,0.0,1465.069357,0.0,0.083333,1,1,424.939464,1.0,0.083333,0.0,0
38.65,14.453345,1000.0,52.685663,12,38.65,0.0,0.0,0.0,0.0,0,1,162.687252,0.636364,0.083333,0.0,1
0.0,1062.024069,1200.0,583.53323,10,0.0,0.0,402.337729,0.0,0.2,3,0,267.478951,1.0,0.0,0.0,0
137.57,1033.485033,1000.0,423.925626,12,0.0,137.57,0.0,0.0,0.0,0,3,708.363328,1.0,0.0,0.166667,1
19.75,803.052704,2000.0,402.155365,12,19.75,0.0,0.0,0.0,0.0,0,1,322.394919,1.0,0.083333,0.0,0
416.64,1551.908555,2500.0,539.653696,12,105.0,311.64,0.0,0.0,0.0,0,14,366.329349,1.0,0.083333,1.0,0
158.45,936.370785,1700.0,160.698863,12,158.45,0.0,0.0,0.0,0.0,0,3,443.538283,1.0,0.25,0.0,1
0.0,1420.156349,1500.0,661.562552,12,0.0,0.0,445.913736,0.0,0.333333,5,0,772.85986,1.0,0.0,0.0,1
175.98,14.143579,1500.0,171.928796,8,0.0,175.98,0.0,1.0,0.0,0,7,111.573318,0.875,0.0,0.75,0
0.0,68.10541,500.0,0.0,8,0.0,0.0,462.554056,0.0,0.25,6,0,0.0,0.25,0.0,0.0,0
202.72,3025.373271,4500.0,3989.645744,12,0.0,202.72,988.076605,0.0,0.083333,1,9,884.183626,1.0,0.0,0.583333,0
0.0,2513.983606,6000.0,560.461934,12,0.0,0.0,6140.025312,0.0,0.25,4,0,741.924179,1.0,0.0,0.0,1
1134.96,542.979227,1000.0,2669.005392,12,0.0,1134.96,2370.439178,0.25,0.583333,15,12,422.556516,1.0,0.0,1.0,0
0.0,144.436235,1000.0,542.036637,12,0.0,0.0,944.893512,0.0,0.083333,1,0,365.765347,0.181818,0.0,0.0,0
12024.37,2017.391656,8000.0,11516.39232,12,11224.1,800.27,0.0,0.333333,0.0,0,133,556.651236,1.0,1.0,0.5,0
418.97,39.469095,3000.0,655.157042,12,0.0,418.97,0.0,0.0,0.0,0,30,109.865935,0.636364,0.0,1.0,0
125.51,2579.907754,3000.0,666.355831,12,0.0,125.51,1377.049309,0.0,0.416667,10,3,774.460823,1.0,0.0,0.166667,1
247.02,34.703482,2500.0,194.419235,12,0.0,247.02,0.0,0.166667,0.0,0,18,162.909028,1.0,0.0,1.0,0
149.0,29.466141,1000.0,350.176472,12,149.0,0.0,0.0,0.0,0.0,0,1,215.215582,0.545455,0.083333,0.0,0
390.52,2764.810135,3000.0,743.242536,12,369.8,20.72,75.74986,0.0,0.083333,2,6,1093.199562,1.0,0.25,0.083333,1
169.4,27.931382,1500.0,116.255235,10,0.0,169.4,0.0,0.0,0.0,0,5,145.094293,0.5,0.0,0.2,1
0.0,2063.9223,4000.0,5696.695114,6,0.0,0.0,3858.373703,0.0,0.166667,2,0,584.843007,0.666667,0.0,0.0,0
673.74,1615.724155,2000.0,785.833719,12,484.46,189.28,624.03835,0.0,0.416667,12,18,873.816183,1.0,0.333333,0.75,1
0.0,348.321822,500.0,142.741177,11,0.0,0.0,178.138151,0.0,0.181818,2,0,195.413588,1.0,0.0,0.0,1
527.88,992.724168,2000.0,2997.714455,12,0.0,527.88,1677.055839,0.0,0.166667,2,12,373.079303,1.0,0.0,0.916667,0
367.95,5.170635,1000.0,400.457139,12,0.0,367.95,0.0,0.125,0.0,0,11,28.883262,0.545455,0.0,0.916667,0
1309.72,1361.815512,1700.0,1668.192483,12,1106.81,202.91,814.086208,0.0,0.75,9,53,585.993296,1.0,0.75,0.916667,0
391.67,1186.276559,1200.0,488.194864,12,391.67,0.0,0.0,0.0,0.0,0,8,927.681751,1.0,0.5,0.0,1
1473.26,2966.412112,3500.0,1464.911757,12,0.0,1473.26,979.388828,0.0,0.166667,2,20,1562.426492,1.0,0.0,1.0,1
2754.09,1910.793773,5000.0,613.246821,12,40.0,2714.09,0.0,0.0,0.0,0,122,688.900224,1.0,0.083333,1.0,1
2707.46,1175.065336,1700.0,2288.300302,12,2468.96,238.5,323.014918,0.083333,0.166667,2,29,708.708009,1.0,0.666667,0.333333,0
315.02,378.320894,1500.0,206.090316,12,0.0,315.02,0.0,0.0,0.0,0,20,202.391607,1.0,0.0,1.0,0
1777.27,1492.443188,5000.0,1969.412866,12,0.0,1777.27,0.0,0.0,0.0,0,19,344.759419,1.0,0.0,0.833333,0
343.5,434.393219,1700.0,504.635307,12,343.5,0.0,949.910781,0.0,0.166667,5,2,168.986753,1.0,0.166667,0.0,0
76.0,11.673388,4000.0,447.312571,12,76.0,0.0,0.0,0.0,0.0,0,1,84.678373,0.272727,0.083333,0.0,0
20.74,1.063114,1500.0,168.489938,12,0.0,20.74,0.0,0.0,0.0,0,2,98.859855,0.090909,0.0,0.166667,0
187.32,12.169653,2000.0,182.885361,12,0.0,187.32,0.0,1.0,0.0,0,12,162.175616,1.0,0.0,1.0,0
752.97,738.067431,2500.0,1393.051729,12,752.97,0.0,0.0,0.0,0.0,0,11,282.663936,1.0,0.666667,0.0,0
495.0,77.285458,1500.0,416.913773,12,0.0,495.0,0.0,0.181818,0.0,0,12,206.712535,1.0,0.0,0.916667,0
413.16,1434.836893,3500.0,3716.5426,12,413.16,0.0,3005.365682,0.083333,0.166667,6,10,330.705914,1.0,0.416667,0.0,0
553.67,1247.905033,1200.0,1927.232575,12,0.0,553.67,0.0,0.083333,0.0,0,11,1247.614497,1.0,0.0,0.916667,0
697.91,88.35088,5000.0,646.026876,12,477.91,220.0,0.0,0.25,0.0,0,31,173.2831,1.0,1.0,0.416667,0
411.01,252.174753,1000.0,459.467285,12,411.01,0.0,0.0,0.0,0.0,0,28,188.121403,1.0,0.833333,0.0,0
0.0,1516.44717,6000.0,4161.937341,7,0.0,0.0,2817.911587,0.285714,0.142857,1,0,297.615348,1.0,0.0,0.0,0
0.0,3374.66122,4000.0,913.221146,12,0.0,0.0,1154.99477,0.0,0.333333,7,0,1284.060029,1.0,0.0,0.0,1
0.0,1865.008929,2500.0,2709.693363,12,0.0,0.0,2087.392116,0.083333,0.25,3,0,460.334824,1.0,0.0,0.0,0
0.0,2413.719637,2500.0,626.891685,12,0.0,0.0,905.709193,0.0,0.083333,5,0,770.717959,1.0,0.0,0.0,1
1524.65,411.27629,900.0,626.104114,12,1153.52,371.13,0.0,0.083333,0.0,0,51,236.645745,1.0,0.583333,1.0,0
3091.75,97.281118,3000.0,3424.057988,12,1456.8,1634.95,0.0,0.636364,0.0,0,48,136.71723,0.818182,0.416667,1.0,0
140.03,568.222966,1200.0,203.362743,12,140.03,0.0,0.0,0.0,0.0,0,4,203.599221,1.0,0.083333,0.0,1
418.68,2773.411911,3000.0,2027.44214,12,0.0,418.68,2260.076139,0.0,0.666667,14,31,1938.332752,1.0,0.0,1.0,0
1880.0,294.720216,1000.0,1479.018473,6,0.0,1880.0,0.0,1.0,0.0,0,6,87.232429,1.0,0.0,0.833333,0
0.0,1619.001848,5000.0,368.653175,11,0.0,0.0,4892.793928,0.0,0.181818,3,0,403.883591,0.363636,0.0,0.0,1
0.0,197.159684,1000.0,373.550284,8,0.0,0.0,351.023706,0.0,0.25,2,0,107.037616,1.0,0.0,0.0,0
0.0,954.617658,2000.0,228.635319,12,0.0,0.0,808.545456,0.0,0.333333,4,0,398.358635,1.0,0.0,0.0,1
401.06,44.935526,1000.0,441.438423,12,0.0,401.06,0.0,0.4,0.0,0,11,181.013795,1.0,0.0,0.916667,0
258.91,28.497217,5000.0,247.067092,12,0.0,258.91,0.0,0.75,0.0,0,21,162.594517,1.0,0.0,1.0,0
1072.24,7114.235621,10000.0,1837.750949,12,1000.0,72.24,2088.213086,0.0,0.25,7,9,2449.812844,1.0,0.083333,0.583333,1
430.54,1007.440908,4000.0,1526.508633,12,0.0,430.54,687.666124,0.0,0.166667,2,21,286.221253,1.0,0.0,1.0,0
1590.58,2471.904646,6500.0,813.995856,12,1590.58,0.0,283.730479,0.0,0.166667,2,35,622.038869,1.0,0.583333,0.0,0
0.0,733.100601,1500.0,582.050862,7,0.0,0.0,1588.05231,0.0,0.428571,4,0,200.248315,0.714286,0.0,0.0,0
0.0,1159.619047,1200.0,192.970203,11,0.0,0.0,73.699863,0.0,0.090909,1,0,391.470419,0.909091,0.0,0.0,1
0.0,1818.933435,2000.0,805.588424,12,0.0,0.0,1566.811923,0.0,0.333333,11,0,2754.62376,1.0,0.0,0.0,1
809.79,90.582466,2700.0,766.101615,12,0.0,809.79,0.0,0.916667,0.0,0,44,175.058479,1.0,0.0,1.0,0
0.0,1819.444477,2500.0,572.900672,12,0.0,0.0,197.334971,0.0,0.333333,4,0,469.774269,1.0,0.0,0.0,0
266.58,28.832982,1500.0,223.918762,10,0.0,266.58,0.0,0.75,0.0,0,18,138.849662,0.9,0.0,0.8,0
92.24,7.833571,1500.0,484.14452,12,0.0,92.24,0.0,0.5,0.0,0,2,83.689672,0.181818,0.0,0.166667,0
750.0,433.075331,1500.0,719.974026,12,0.0,750.0,0.0,0.0,0.0,0,12,195.907231,1.0,0.0,0.916667,0
632.0,45.82108,4000.0,3746.417043,12,0.0,632.0,0.0,1.0,0.0,0,2,119.285915,0.181818,0.0,0.166667,0
49.0,2724.169852,3000.0,558.687221,12,49.0,0.0,189.855977,0.0,0.083333,1,1,1164.897621,1.0,0.083333,0.0,1
2298.89,83.030075,1000.0,2034.589917,12,567.55,1731.34,0.0,1.0,0.0,0,22,166.237338,1.0,0.166667,0.833333,0
639.7,1008.494418,1000.0,862.819773,12,0.0,639.7,0.0,0.0,0.0,0,32,1027.530687,1.0,0.0,1.0,1
1937.64,1688.247199,2500.0,745.063871,11,928.18,1009.46,967.811335,0.0,0.454545,16,22,963.517552,1.0,0.454545,0.545455,1
0.0,608.300379,1700.0,204.950565,12,0.0,0.0,27.107553,0.0,0.083333,1,0,214.137194,1.0,0.0,0.0,1
2505.3,211.865308,3800.0,2944.674292,12,0.0,2505.3,0.0,1.0,0.0,0,20,149.123712,0.909091,0.0,0.833333,0
1361.65,454.181676,4000.0,1643.948056,12,1361.65,0.0,0.0,0.166667,0.0,0,9,152.368392,1.0,0.25,0.0,0
1541.13,2646.022772,4000.0,600.203047,12,487.0,1054.13,1234.504809,0.0,0.333333,6,17,575.913224,1.0,0.25,0.833333,0
1080.0,332.697638,2000.0,603.181053,12,555.0,525.0,0.0,0.0,0.0,0,6,99.565218,1.0,0.083333,0.333333,0
215.0,489.488586,700.0,881.801225,12,70.0,145.0,732.654518,0.090909,0.416667,10,5,316.534888,1.0,0.166667,0.083333,0
0.0,312.197634,8000.0,0.0,11,0.0,0.0,5104.121726,0.0,0.181818,8,0,0.0,0.181818,0.0,0.0,0
1174.98,205.421413,1000.0,989.875292,6,0.0,1174.98,0.0,0.5,0.0,0,6,78.504927,1.0,0.0,0.833333,0
459.0,3300.406797,5000.0,1585.23765,12,170.0,289.0,3895.391723,0.0,0.416667,13,9,904.654686,1.0,0.25,0.416667,0
0.0,5471.186593,9000.0,1281.454609,9,0.0,0.0,8411.998221,0.0,0.555556,10,0,1401.967646,0.777778,0.0,0.0,1
0.0,685.063917,700.0,308.035273,12,0.0,0.0,110.795488,0.0,0.25,4,0,334.274864,1.0,0.0,0.0,1
0.0,467.439275,800.0,581.994796,12,0.0,0.0,938.573177,0.0,0.333333,6,0,214.399847,1.0,0.0,0.0,0
0.0,722.404832,1500.0,215.857868,12,0.0,0.0,1356.687002,0.0,0.333333,5,0,273.52542,0.909091,0.0,0.0,1
424.99,16.976117,5000.0,603.395705,12,0.0,424.99,0.0,0.5,0.0,0,7,77.553281,0.454545,0.0,0.5,0
0.0,275.240429,700.0,1186.237636,12,0.0,0.0,610.08928,0.090909,0.25,5,0,189.618452,0.909091,0.0,0.0,0
511.34,666.247487,700.0,1145.870591,12,103.0,408.34,100.749379,0.0,0.166667,4,12,768.267252,1.0,0.083333,0.833333,0
320.64,20.594739,4000.0,273.840392,12,0.0,320.64,0.0,0.416667,0.0,0,12,168.037964,1.0,0.0,1.0,0
3286.41,300.012533,1400.0,3035.03764,12,2689.44,596.97,0.0,0.545455,0.0,0,53,210.567593,1.0,1.0,0.5,0
398.4,45.905486,4000.0,403.594309,12,0.0,398.4,0.0,0.916667,0.0,0,12,171.92066,1.0,0.0,1.0,0
0.0,3377.632916,5000.0,1028.191288,12,0.0,0.0,1241.559904,0.0,0.083333,2,0,724.601528,1.0,0.0,0.0,0
504.96,25.407311,3000.0,464.099225,12,0.0,504.96,0.0,0.916667,0.0,0,48,166.39765,1.0,0.0,1.0,0
0.0,504.127471,1200.0,1383.846999,12,0.0,0.0,18.042768,0.1,0.083333,1,0,376.80756,0.909091,0.0,0.0,0
1200.0,2270.623981,3000.0,967.527752,12,1200.0,0.0,2629.671395,0.0,0.333333,9,1,1172.021803,1.0,0.083333,0.0,1
0.0,2230.689402,2500.0,458.73255,12,0.0,0.0,2393.464326,0.0,0.166667,4,0,467.263413,1.0,0.0,0.0,1
332.5,30.217276,3000.0,262.580865,12,0.0,332.5,0.0,0.416667,0.0,0,8,86.813318,0.636364,0.0,0.5,0
0.0,2741.024256,3000.0,542.317437,12,0.0,0.0,36.741165,0.0,0.083333,2,0,4738.971247,1.0,0.0,0.0,1
1302.02,124.58001,3000.0,1737.687605,12,0.0,1302.02,0.0,0.555556,0.0,0,9,162.034789,0.818182,0.0,0.75,0
9.87,1.695294,5000.0,151.732627,12,0.0,9.87,0.0,0.5,0.0,0,1,98.617471,0.090909,0.0,0.083333,0
400.6,349.788099,450.0,308.109946,12,400.6,0.0,0.0,0.0,0.0,0,6,170.326506,1.0,0.416667,0.0,0
68.88,16.388956,3000.0,639.609691,12,0.0,68.88,0.0,0.0,0.0,0,2,129.312379,0.272727,0.0,0.166667,0
0.0,1551.842759,1800.0,522.486041,12,0.0,0.0,681.2559,0.0,0.083333,2,0,596.988355,1.0,0.0,0.0,1
49.0,0.407093,3000.0,0.0,12,49.0,0.0,0.0,0.0,0.0,0,1,0.0,0.090909,0.083333,0.0,0
501.85,68.045739,1200.0,531.541585,12,0.0,501.85,0.0,0.181818,0.0,0,31,149.507563,0.909091,0.0,1.0,0
0.0,7081.171387,9000.0,20191.3077,11,0.0,0.0,26194.04954,0.222222,0.909091,69,0,1926.017588,1.0,0.0,0.0,0
267.34,211.35235,4000.0,153.812692,12,0.0,267.34,0.0,0.0,0.0,0,22,185.947547,1.0,0.0,1.0,1
141.56,1.533981,4000.0,248.103302,12,0.0,141.56,0.0,1.0,0.0,0,6,44.570781,0.545455,0.0,0.5,0
0.0,827.00042,1000.0,333.441983,12,0.0,0.0,965.526999,0.0,0.25,20,0,326.953822,1.0,0.0,0.0,0
